TAZ_id,Lat_centroid,Lng_centroid,Nb_nodes_in_Taz,Area_taz
1268,33.85378818023066,-118.35868898050995,0,987684.27455
1270,33.83426829985978,-118.35757783360964,0,610857.82597
1271,33.828499502839385,-118.35592921139501,0,443985.74346
1272,33.82189141349835,-118.35500692752733,0,695945.44019
1274,33.84302404048714,-118.3491692243729,0,1003117.88035
1275,33.8344659413773,-118.34888099445543,0,523683.58955
1276,33.82834954472733,-118.3483967469667,0,426987.90385
1277,33.82111564518339,-118.34625952034555,0,839066.02797
1392,33.82308044150447,-118.19163717304512,0,1045549.91417
1280,33.8504581699398,-118.3396448942638,0,3780578.81814
1282,33.812846319695815,-118.33760148118228,0,1124473.87826
1283,33.827342294317866,-118.3361040463569,0,1288960.95225
1284,33.83597897904852,-118.33666097204052,0,1577095.6296
1285,33.8185189328278,-118.33402879228544,0,1128438.0957
1287,33.813970437803924,-118.32404700783863,0,1184861.17129
1291,33.82515258906468,-118.31917795806707,0,2007990.74421
1295,33.81226398813237,-118.31408889272309,0,1436980.29849
1292,33.83402106354205,-118.31833253228774,0,1887400.81155
1293,33.84864539432402,-118.31857559618463,0,3815943.62707
1306,33.83101275228353,-118.3042375810629,0,1068793.80097
1307,33.81115347301371,-118.30376423515351,0,833709.32295
1308,33.841622090788015,-118.30404272558185,0,1097604.12689
1312,33.85289388009548,-118.29832397786474,0,2933871.66631
1318,33.81775387360185,-118.29284760147135,0,1625185.24333
1319,33.8316793889762,-118.29242540286432,0,1678170.43339
1320,33.84174079204932,-118.29370035506172,0,1118836.81164
1336,33.82935112825348,-118.26972113613546,0,1355243.03712
1326,33.8401069400287,-118.28334653430092,0,2671390.22477
1328,33.821642257255974,-118.28142186964638,0,649510.46931
1332,33.85613288278575,-118.27273552210595,0,3103891.90538
1335,33.841059763846474,-118.27352606382692,0,2200969.25812
1339,33.8135656573096,-118.26966838866825,0,1314869.2716
1340,33.821641076831135,-118.26969669705788,0,635240.14191
1345,33.82891028828417,-118.2571972351494,0,1355096.23153
1349,33.852547705452494,-118.25695990286074,0,1963023.35833
1350,33.86575075196222,-118.25733168543258,0,2786371.78316
1351,33.838240422328816,-118.24877949575303,0,4573930.92421
1353,33.81198544427759,-118.24369611894845,0,9684615.90362
1355,33.86555290372502,-118.24201003400363,0,2092311.44237
1356,33.85224509183979,-118.24135181976581,0,1610397.45614
1357,33.836246262956095,-118.23087692074914,0,2895992.98853
1395,33.859942937354106,-118.19191240651493,0,615699.94923
1358,33.85256588652876,-118.22646260399891,0,1865147.12121
1359,33.866008078289646,-118.22600856469775,0,3037014.83922
1361,33.828730017523604,-118.21774518956154,0,1076662.50928
1362,33.83902173911138,-118.2151951686621,0,2371869.01513
1363,33.85961614537665,-118.21098286541971,0,3593001.30757
1366,33.82127857031283,-118.21881051060961,0,814215.50547
1368,33.81653833987644,-118.21827985181153,0,592416.2876
1373,33.815279158771695,-118.21041816039661,0,749878.77661
1374,33.8236966532322,-118.20899937862443,0,558751.20822
1381,33.8486868050002,-118.20024356416262,0,1862249.13544
1383,33.87769000008153,-118.19950182618446,0,1430262.44619
1385,33.86873058618087,-118.19856554061387,0,1514691.55758
1387,33.83384983345988,-118.19720767271795,0,2773307.38928
1389,33.81529209287118,-118.19507890266802,0,1538018.80868
1396,33.86905430905042,-118.18908856256172,0,1198911.61065
1398,33.84966711277058,-118.18916328912928,0,881820.56625
1405,33.84218493466379,-118.18422783037897,0,1376237.71087
1406,33.81334585236454,-118.18026629553694,0,1070226.47188
1407,33.84986064262541,-118.18134824054975,0,285579.1968
1408,33.856940059857045,-118.18098519916548,0,780078.22629
1412,33.8686922717656,-118.17967380600666,0,1485179.56939
1414,33.879467383920684,-118.17865345572068,0,1687919.40242
1416,33.831922438608366,-118.17739983416095,0,1942012.34516
1417,33.82272665090462,-118.17634844672506,0,1424418.82253
1491,33.9271190541683,-118.276007867761,0,1043567.99064
1492,33.93465104628818,-118.27606003424901,0,973316.61053
1495,33.89345213804098,-118.2749505556203,0,2608264.19398
1496,33.87596308060891,-118.27406470900885,0,3433001.10004
1497,33.90918987319678,-118.2737557428724,0,2515029.30039
1498,33.91978388377343,-118.2736889848948,0,1165954.7982
1515,33.9344933030651,-118.2622907313655,0,1069906.81507
1518,33.92703020393146,-118.26167465713408,0,1281793.34831
1521,33.89847040205865,-118.2607510761083,0,1243895.98611
1522,33.91813425305357,-118.25619236549804,0,1991086.80673
1526,33.89067366196638,-118.25826255343985,0,1312597.64117
1529,33.90806320738436,-118.25447248213942,0,2118803.22047
1530,33.88103695123056,-118.253951589133,0,2885038.46047
1538,33.93237595688954,-118.25024252622296,0,475769.71854
1546,33.89952567450875,-118.24734396596311,0,776086.84521
1548,33.925417413817485,-118.24538219849332,0,1154495.91645
1551,33.891878706453504,-118.24536548428566,0,806780.53655
1554,33.91171827976038,-118.24222619383877,0,1351099.34902
1556,33.936353499521125,-118.2426488016397,0,1014729.36713
1563,33.90077037080359,-118.23707141379312,0,1010117.44919
1565,33.89223303002545,-118.23656967960093,0,584938.50634
1569,33.88467933830946,-118.23439451946872,0,1009950.08868
1570,33.932796259387565,-118.23509363324301,0,606723.29395
1586,33.89961145655159,-118.22629998004398,0,871828.84043
1572,33.92435831521858,-118.23411641240382,0,936716.0226
1574,33.91314112419924,-118.23373271352733,0,957965.90169
1579,33.914829259814944,-118.22701183649505,0,810703.78327
1580,33.93290079586677,-118.22830177657856,0,328889.79319
1581,33.89252183223071,-118.2261180914158,0,994450.8062
1583,33.90580356924582,-118.2265944878246,0,550731.89624
1597,33.9140092909492,-118.2207135484741,0,1266020.74313
1595,33.879046348158795,-118.2303919089757,0,3088322.0477
1603,33.925101815483956,-118.21946194045871,0,1580299.64364
1604,33.933879252770964,-118.21948583789857,0,1411646.59959
1605,33.89977150683164,-118.21829522957646,0,340733.39809
1617,33.91596379769834,-118.21354041473302,0,589501.24536
1621,33.8819551837247,-118.21242321726257,0,1569515.77662
1622,33.907859004490035,-118.21189058379906,0,832574.35183
1623,33.89236235576711,-118.2109038097522,0,1292747.57329
1628,33.89934311468495,-118.21002463066954,0,867283.09593
1637,33.93382396957913,-118.206173543435,0,748581.69759
1640,33.927620932216406,-118.20434736365814,0,876585.26215
1643,33.905772964903804,-118.20313507957886,0,1016109.11857
1646,33.91735278357898,-118.20334395122116,0,1409833.18322
1654,33.88519852322244,-118.19673116499075,0,1392112.68191
1664,33.91190523318829,-118.19462479654847,0,724210.30275
1668,33.923311429553394,-118.19412569173411,0,1214707.95562
1672,33.901032922422644,-118.19345727981757,0,1185583.27415
1673,33.8929291310553,-118.19292353777887,0,1552496.43119
1676,33.930999649271556,-118.19017096400658,0,1237985.97014
1682,33.90996143154376,-118.18681623789887,0,1098547.72906
1690,33.92186476452042,-118.18138987207811,0,1805794.61249
1755,33.897329199656895,-118.18199772067037,0,859078.28226
1756,33.904568833213276,-118.17808666928647,0,1156477.77711
